condition,source_conditions,selected_power,community_id,n_nodes,n_internal_edges,mean_internal_edge_weight,top_hub_genes,top_hub_1,top_hub_2,top_hub_3
Normal_BRCA1_-_pre-neoplastic,,20,56,3,2,0.4165547490119934,HLA-DRB1 | CYP1A1 | ACKR1,HLA-DRB1,CYP1A1,ACKR1
Normal_BRCA1_-_pre-neoplastic,,20,57,3,2,0.4084445536136627,ZBTB10 | UTRN | MTERF2,ZBTB10,UTRN,MTERF2
Normal_BRCA1_-_pre-neoplastic,,20,58,3,2,0.40210780501365656,APEX1 | SMIM4 | ACSL4,APEX1,SMIM4,ACSL4
Normal_BRCA1_-_pre-neoplastic,,20,59,3,2,0.4336695820093155,MINDY2 | ARHGAP26 | NAA16,MINDY2,ARHGAP26,NAA16
Normal_BRCA1_-_pre-neoplastic,,20,60,2,1,0.602851927280426,ALKBH1 | SLC38A6,ALKBH1,SLC38A6,
Normal_BRCA1_-_pre-neoplastic,,20,61,2,1,0.6005252599716187,TMEM184C | ZNF383,TMEM184C,ZNF383,
Normal_BRCA1_-_pre-neoplastic,,20,62,2,1,0.5905183553695679,USP53 | PLIN3,USP53,PLIN3,
Normal_BRCA1_-_pre-neoplastic,,20,63,2,1,0.5852396488189697,CCND2 | C8orf88,CCND2,C8orf88,
Normal_BRCA1_-_pre-neoplastic,,20,64,2,1,0.5702964663505554,CALD1 | HOXA5,CALD1,HOXA5,
Normal_BRCA1_-_pre-neoplastic,,20,65,2,1,0.5695750117301941,ISG15 | IRF7,ISG15,IRF7,
Normal_BRCA1_-_pre-neoplastic,,20,66,2,1,0.5687193870544434,CDKN2C | NR4A3,CDKN2C,NR4A3,
Normal_BRCA1_-_pre-neoplastic,,20,67,2,1,0.563481867313385,SH3PXD2A | ID4,SH3PXD2A,ID4,
Normal_BRCA1_-_pre-neoplastic,,20,68,2,1,0.5550177693367004,IGF2R | RAE1,IGF2R,RAE1,
Normal_BRCA1_-_pre-neoplastic,,20,69,2,1,0.5443556308746338,PHYH | AC020765.2,PHYH,AC020765.2,
Normal_BRCA1_-_pre-neoplastic,,20,70,2,1,0.5371468663215637,FOXJ2 | METTL6,FOXJ2,METTL6,
Normal_BRCA1_-_pre-neoplastic,,20,71,2,1,0.526409387588501,MICAL2 | MFSD2A,MICAL2,MFSD2A,
Normal_BRCA1_-_pre-neoplastic,,20,72,2,1,0.5236877799034119,S1PR1 | SOX7,S1PR1,SOX7,
Normal_BRCA1_-_pre-neoplastic,,20,73,2,1,0.5000481605529785,CAV2 | TINAGL1,CAV2,TINAGL1,
Normal_BRCA1_-_pre-neoplastic,,20,74,2,1,0.49788498878479,TFAP2A | C6orf132,TFAP2A,C6orf132,
Normal_BRCA1_-_pre-neoplastic,,20,75,2,1,0.4973165094852447,ATG2A | AC245297.3,ATG2A,AC245297.3,
Normal_BRCA1_-_pre-neoplastic,,20,76,2,1,0.4903780221939087,SGCE | AEBP1,SGCE,AEBP1,
Normal_BRCA1_-_pre-neoplastic,,20,77,2,1,0.4875380992889404,AKR1C2 | AKR1C1,AKR1C2,AKR1C1,
Normal_BRCA1_-_pre-neoplastic,,20,78,2,1,0.4859056770801544,THAP6 | GTF3C1,THAP6,GTF3C1,
Normal_BRCA1_-_pre-neoplastic,,20,79,2,1,0.4782240390777588,RUNX1T1 | MAP3K7CL,RUNX1T1,MAP3K7CL,
Normal_BRCA1_-_pre-neoplastic,,20,80,2,1,0.4729437232017517,G2E3 | ZNF654,G2E3,ZNF654,
Normal_BRCA1_-_pre-neoplastic,,20,81,2,1,0.471939206123352,AZGP1 | SLPI,AZGP1,SLPI,
Normal_BRCA1_-_pre-neoplastic,,20,82,2,1,0.4694146513938904,RP2 | GORASP1,RP2,GORASP1,
Normal_BRCA1_-_pre-neoplastic,,20,83,2,1,0.4686762690544128,SELP | FLT1,SELP,FLT1,
Normal_BRCA1_-_pre-neoplastic,,20,84,2,1,0.4673121869564056,GPRC5B | RAI2,GPRC5B,RAI2,
Normal_BRCA1_-_pre-neoplastic,,20,85,2,1,0.4664974808692932,FAM84B | TNFSF10,FAM84B,TNFSF10,
Normal_BRCA1_-_pre-neoplastic,,20,86,2,1,0.4658393263816833,APPL2 | IFT52,APPL2,IFT52,
Normal_BRCA1_-_pre-neoplastic,,20,87,2,1,0.465516060590744,TTC39C | PTPN4,TTC39C,PTPN4,
Normal_BRCA1_-_pre-neoplastic,,20,88,2,1,0.4653134346008301,C12orf66 | CACNA1A,C12orf66,CACNA1A,
Normal_BRCA1_-_pre-neoplastic,,20,89,2,1,0.4631454944610595,DCN | SERPINF1,DCN,SERPINF1,
Normal_BRCA1_-_pre-neoplastic,,20,90,2,1,0.4582890570163727,LIX1L | METRNL,LIX1L,METRNL,
Normal_BRCA1_-_pre-neoplastic,,20,91,2,1,0.4578702747821808,SOX9 | SFRP1,SOX9,SFRP1,
Normal_BRCA1_-_pre-neoplastic,,20,92,2,1,0.4531461894512176,MRPS24 | NBPF10,MRPS24,NBPF10,
Normal_BRCA1_-_pre-neoplastic,,20,93,2,1,0.4531383216381073,FAM124A | IRAK3,FAM124A,IRAK3,
Normal_BRCA1_-_pre-neoplastic,,20,94,2,1,0.4470998048782348,RBP1 | FASN,RBP1,FASN,
Normal_BRCA1_-_pre-neoplastic,,20,95,2,1,0.4455572664737701,AUTS2 | STK17B,AUTS2,STK17B,
Normal_BRCA1_-_pre-neoplastic,,20,96,2,1,0.4423072338104248,AXIN1 | RMND1,AXIN1,RMND1,
Normal_BRCA1_-_pre-neoplastic,,20,97,2,1,0.4402016103267669,PBX1 | AASS,PBX1,AASS,
Normal_BRCA1_-_pre-neoplastic,,20,98,2,1,0.4383978843688965,RBM34 | ZRSR2,RBM34,ZRSR2,
Normal_BRCA1_-_pre-neoplastic,,20,99,2,1,0.4355992376804352,PGAP1 | PRMT9,PGAP1,PRMT9,
Normal_BRCA1_-_pre-neoplastic,,20,100,2,1,0.4355494379997253,METTL15 | FAM215B,METTL15,FAM215B,
Normal_BRCA1_-_pre-neoplastic,,20,101,2,1,0.4300214648246765,RBMX2 | IRF2,RBMX2,IRF2,
Normal_BRCA1_-_pre-neoplastic,,20,102,2,1,0.429686039686203,MEDAG | IL1R1,MEDAG,IL1R1,
Normal_BRCA1_-_pre-neoplastic,,20,103,2,1,0.4262281060218811,NQO2 | PTGR1,NQO2,PTGR1,
Normal_BRCA1_-_pre-neoplastic,,20,104,2,1,0.4213878810405731,GOLIM4 | SH3BP5,GOLIM4,SH3BP5,
Normal_BRCA1_-_pre-neoplastic,,20,105,2,1,0.4201441705226898,PDGFRL | BMP4,PDGFRL,BMP4,
Normal_BRCA1_-_pre-neoplastic,,20,106,2,1,0.4187881648540497,GPC3 | GPNMB,GPC3,GPNMB,
Normal_BRCA1_-_pre-neoplastic,,20,107,2,1,0.4182219803333282,NEDD9 | RASSF3,NEDD9,RASSF3,
Normal_BRCA1_-_pre-neoplastic,,20,108,2,1,0.4175634384155273,DUSP6 | GJA1,DUSP6,GJA1,
Normal_BRCA1_-_pre-neoplastic,,20,109,2,1,0.4175374507904053,OSMR-AS1 | COL27A1,OSMR-AS1,COL27A1,
Normal_BRCA1_-_pre-neoplastic,,20,110,2,1,0.4169811904430389,POP1 | FEN1,POP1,FEN1,
Normal_BRCA1_-_pre-neoplastic,,20,111,2,1,0.4167065620422363,RAPGEF5 | RDX,RAPGEF5,RDX,
Normal_BRCA1_-_pre-neoplastic,,20,112,2,1,0.4165430963039398,IBA57 | ZNF746,IBA57,ZNF746,
Normal_BRCA1_-_pre-neoplastic,,20,113,2,1,0.4155189394950866,DST | GRAMD2B,DST,GRAMD2B,
Normal_BRCA1_-_pre-neoplastic,,20,114,2,1,0.4150153696537018,SPTAN1 | SERTAD3,SPTAN1,SERTAD3,
Normal_BRCA1_-_pre-neoplastic,,20,115,2,1,0.4117753803730011,ATAD2 | CCDC18,ATAD2,CCDC18,
Normal_BRCA1_-_pre-neoplastic,,20,116,2,1,0.4111705720424652,CRYAB | CNN1,CRYAB,CNN1,
Normal_BRCA1_-_pre-neoplastic,,20,117,2,1,0.4101612269878387,PNP | ADAMTS9,PNP,ADAMTS9,
Normal_BRCA1_-_pre-neoplastic,,20,118,2,1,0.4100633561611175,SH3KBP1 | CBLB,SH3KBP1,CBLB,
Normal_BRCA1_-_pre-neoplastic,,20,119,2,1,0.4052584767341614,FAM92A | FBXL7,FAM92A,FBXL7,
Normal_BRCA1_-_pre-neoplastic,,20,120,2,1,0.4037663042545318,COL1A1 | SOD3,COL1A1,SOD3,
Normal_BRCA1_-_pre-neoplastic,,20,121,2,1,0.4024630784988403,CYBA | SSR4,CYBA,SSR4,
Normal_BRCA1_-_pre-neoplastic,,20,122,2,1,0.4022708237171173,PAPPA | GCNA,PAPPA,GCNA,
Normal_BRCA1_-_pre-neoplastic,,20,123,2,1,0.4012239277362823,CRADD | TRIM41,CRADD,TRIM41,
Normal_BRCA1_-_pre-neoplastic,,20,124,2,1,0.3976356387138366,ZNF254 | CDKN2B,ZNF254,CDKN2B,
Normal_BRCA1_-_pre-neoplastic,,20,125,2,1,0.3958005607128143,ZNF507 | ZNF432,ZNF507,ZNF432,
Normal_BRCA1_-_pre-neoplastic,,20,126,2,1,0.3948256373405456,EPHA2 | TMEM237,EPHA2,TMEM237,
Normal_BRCA1_-_pre-neoplastic,,20,127,2,1,0.3937334716320038,PTGES | PLPPR2,PTGES,PLPPR2,
Normal_BRCA1_-_pre-neoplastic,,20,128,2,1,0.3927202224731445,SMC2 | ZDHHC17,SMC2,ZDHHC17,
Normal_BRCA1_-_pre-neoplastic,,20,129,2,1,0.3924855589866638,NMT2 | MOAP1,NMT2,MOAP1,
Normal_BRCA1_-_pre-neoplastic,,20,130,2,1,0.3921501040458679,AL356488.3 | MIER3,AL356488.3,MIER3,
Triple_negative_BRCA1_tumor,,20,1,155,367,0.3788992249348508,RBM5 | KDM5C | HTT,RBM5,KDM5C,HTT
Triple_negative_BRCA1_tumor,,20,2,129,713,0.3997883093223331,TMEM167B | LENG8 | METTL16,TMEM167B,LENG8,METTL16
Triple_negative_BRCA1_tumor,,20,3,89,173,0.3768352430335359,CLK4 | DHX38 | TDRD3,CLK4,DHX38,TDRD3
Triple_negative_BRCA1_tumor,,20,4,80,208,0.41310323087068707,PRSS23 | NNMT | AEBP1,PRSS23,NNMT,AEBP1
Triple_negative_BRCA1_tumor,,20,5,75,162,0.4144812872012456,B2M | HLA-B | HLA-C,B2M,HLA-B,HLA-C
Triple_negative_BRCA1_tumor,,20,6,58,183,0.40150545350189415,OTULIN | RC3H1 | FAM208A,OTULIN,RC3H1,FAM208A
Triple_negative_BRCA1_tumor,,20,7,47,98,0.4233486418213163,TOP2A | ASPM | TPX2,TOP2A,ASPM,TPX2
Triple_negative_BRCA1_tumor,,20,8,41,139,0.40324695204659333,BRF1 | ZNF44 | KDM6A,BRF1,ZNF44,KDM6A
Triple_negative_BRCA1_tumor,,20,9,23,58,0.4246730151875266,ASB6 | NAA30 | CMTR1,ASB6,NAA30,CMTR1
Triple_negative_BRCA1_tumor,,20,10,23,64,0.4521924117580056,KRT7 | FXYD3 | PERP,KRT7,FXYD3,PERP
Triple_negative_BRCA1_tumor,,20,11,16,19,0.40985499243987233,FMNL1 | CD37 | HCST,FMNL1,CD37,HCST
Triple_negative_BRCA1_tumor,,20,12,15,22,0.36320851065895776,SCAF8 | JMJD6 | SNIP1,SCAF8,JMJD6,SNIP1
Triple_negative_BRCA1_tumor,,20,13,14,22,0.41037775576114655,MAP3K12 | QSOX2 | CLK2,MAP3K12,QSOX2,CLK2
Triple_negative_BRCA1_tumor,,20,14,11,12,0.3734539623061816,VCPKMT | COG4 | CENPT,VCPKMT,COG4,CENPT
Triple_negative_BRCA1_tumor,,20,15,10,17,0.4298412536873537,TAPT1 | EZH1 | FAN1,TAPT1,EZH1,FAN1
Triple_negative_BRCA1_tumor,,20,16,9,14,0.40373973335538593,RAB8B | ARMH3 | NFKB2,RAB8B,ARMH3,NFKB2
Triple_negative_BRCA1_tumor,,20,17,9,10,0.3651201635599136,UTP15 | MOAP1 | DNAJC27,UTP15,MOAP1,DNAJC27
Triple_negative_BRCA1_tumor,,20,18,9,13,0.46123045224409837,MT-CO2 | MT-ND3 | MT-CYB,MT-CO2,MT-ND3,MT-CYB
Triple_negative_BRCA1_tumor,,20,19,9,9,0.3591430120997959,CNN3 | PPIC | S100A16,CNN3,PPIC,S100A16
Triple_negative_BRCA1_tumor,,20,20,8,9,0.4864445428053538,R3HCC1L | WDTC1 | POU5F2,R3HCC1L,WDTC1,POU5F2
Triple_negative_BRCA1_tumor,,20,21,8,11,0.4086592061953111,CAPRIN2 | ZNF587 | CEP250,CAPRIN2,ZNF587,CEP250
Triple_negative_BRCA1_tumor,,20,22,8,8,0.39036158844828606,SZT2 | DDX19A | MTO1,SZT2,DDX19A,MTO1
Triple_negative_BRCA1_tumor,,20,23,6,7,0.4581657179764339,RPS6 | RPL3 | RPL21,RPS6,RPL3,RPL21
Triple_negative_BRCA1_tumor,,20,24,6,6,0.3957736889521281,MAN2B2 | TAB3 | PLEKHM1,MAN2B2,TAB3,PLEKHM1
Triple_negative_BRCA1_tumor,,20,25,6,5,0.403949373960495,TRIM41 | PLAGL2 | AC093495.1,TRIM41,PLAGL2,AC093495.1
Triple_negative_BRCA1_tumor,,20,26,6,5,0.3556650638580322,MZT1 | CENPW | CEP78,MZT1,CENPW,CEP78
Triple_negative_BRCA1_tumor,,20,27,6,6,0.4041893482208252,INPP5F | AP3M2 | POLG,INPP5F,AP3M2,POLG
Triple_negative_BRCA1_tumor,,20,28,5,5,0.46794039011001587,KLHL28 | CCDC93 | CAPN7,KLHL28,CCDC93,CAPN7
Triple_negative_BRCA1_tumor,,20,29,5,6,0.37244251867135364,SEMA4D | RASGRP1 | OXNAD1,SEMA4D,RASGRP1,OXNAD1
Triple_negative_BRCA1_tumor,,20,30,4,3,0.4147716661294301,ID4 | ANO1 | NFIB,ID4,ANO1,NFIB
Triple_negative_BRCA1_tumor,,20,31,4,3,0.40934641162554425,VTI1A | ZNF615 | SHLD1,VTI1A,ZNF615,SHLD1
Triple_negative_BRCA1_tumor,,20,32,4,3,0.35603299736976624,SOCS4 | ZNHIT6 | INPP5B,SOCS4,ZNHIT6,INPP5B
Triple_negative_BRCA1_tumor,,20,33,4,3,0.3811340928077698,CTSC | DTX3L | ARHGAP18,CTSC,DTX3L,ARHGAP18
Triple_negative_BRCA1_tumor,,20,34,4,3,0.3246119022369385,ATG16L1 | WDR59 | SLF1,ATG16L1,WDR59,SLF1
Triple_negative_BRCA1_tumor,,20,35,4,4,0.3823649808764457,TP53 | CTR9 | SETX,TP53,CTR9,SETX
Triple_negative_BRCA1_tumor,,20,36,3,3,0.5086598495642344,CCND1 | NDRG2 | HES1,CCND1,NDRG2,HES1
Triple_negative_BRCA1_tumor,,20,37,3,2,0.41424131393432617,THADA | SFXN1 | CDK13,THADA,SFXN1,CDK13
Triple_negative_BRCA1_tumor,,20,38,3,2,0.3803647011518478,AL117339.5 | SLC25A42 | AL021368.2,AL117339.5,SLC25A42,AL021368.2
Triple_negative_BRCA1_tumor,,20,39,3,2,0.39076556265354156,SDF2L1 | XBP1 | MANF,SDF2L1,XBP1,MANF
Triple_negative_BRCA1_tumor,,20,40,3,2,0.4865361601114273,KRT14 | KRT17 | KRT5,KRT14,KRT17,KRT5
Triple_negative_BRCA1_tumor,,20,41,3,2,0.37526167929172516,RREB1 | INPPL1 | NUP214,RREB1,INPPL1,NUP214
Triple_negative_BRCA1_tumor,,20,42,3,2,0.353564441204071,SPCS3 | VOPP1 | HERPUD1,SPCS3,VOPP1,HERPUD1
Triple_negative_BRCA1_tumor,,20,43,3,2,0.36764764785766596,ASH1L-AS1 | BLM | PALB2,ASH1L-AS1,BLM,PALB2
Triple_negative_BRCA1_tumor,,20,44,3,2,0.3528187125921249,CYB561D1 | COG8 | TOE1,CYB561D1,COG8,TOE1
Triple_negative_BRCA1_tumor,,20,45,3,2,0.3701807707548141,ARHGAP30 | BIN2 | DENND2D,ARHGAP30,BIN2,DENND2D
Triple_negative_BRCA1_tumor,,20,46,3,2,0.322535902261734,KANSL3 | DNAJC24 | SCYL3,KANSL3,DNAJC24,SCYL3
Triple_negative_BRCA1_tumor,,20,47,2,1,0.6231688857078552,CYTOR | MIR4435-2HG,CYTOR,MIR4435-2HG,
Triple_negative_BRCA1_tumor,,20,48,2,1,0.5947455167770386,TPP1 | PTPRE,TPP1,PTPRE,
Triple_negative_BRCA1_tumor,,20,49,2,1,0.5724651217460632,RRNAD1 | SETD4,RRNAD1,SETD4,
Triple_negative_BRCA1_tumor,,20,50,2,1,0.5707056522369385,MIA | S100A14,MIA,S100A14,
Triple_negative_BRCA1_tumor,,20,51,2,1,0.5277676582336426,FKBP2 | SSR4,FKBP2,SSR4,
Triple_negative_BRCA1_tumor,,20,52,2,1,0.5067048668861389,TGFBR3 | FGFR1,TGFBR3,FGFR1,
Triple_negative_BRCA1_tumor,,20,53,2,1,0.5001317858695984,DNM2 | ITCH,DNM2,ITCH,
Triple_negative_BRCA1_tumor,,20,54,2,1,0.4967219531536102,KDM2B | RUBCN,KDM2B,RUBCN,
Triple_negative_BRCA1_tumor,,20,55,2,1,0.4800141453742981,CDK7 | MFSD5,CDK7,MFSD5,
Triple_negative_BRCA1_tumor,,20,56,2,1,0.4595526456832886,MXRA8 | MIR99AHG,MXRA8,MIR99AHG,
Triple_negative_BRCA1_tumor,,20,57,2,1,0.4535875618457794,GRN | PSAP,GRN,PSAP,
Triple_negative_BRCA1_tumor,,20,58,2,1,0.4479862153530121,CLSPN | ATAD2,CLSPN,ATAD2,
Triple_negative_BRCA1_tumor,,20,59,2,1,0.4461685419082641,ZNF839 | ZNF778,ZNF839,ZNF778,
Triple_negative_BRCA1_tumor,,20,60,2,1,0.4266763627529144,ORAI1 | COMMD8,ORAI1,COMMD8,
Triple_negative_BRCA1_tumor,,20,61,2,1,0.4162070751190185,CTSA | PSEN1,CTSA,PSEN1,
Triple_negative_BRCA1_tumor,,20,62,2,1,0.4133399724960327,NFAT5 | AC013394.1,NFAT5,AC013394.1,
Triple_negative_BRCA1_tumor,,20,63,2,1,0.4103506803512573,UNC13D | ARHGAP45,UNC13D,ARHGAP45,
Triple_negative_BRCA1_tumor,,20,64,2,1,0.4067614674568176,HNMT | LHFPL2,HNMT,LHFPL2,
Triple_negative_BRCA1_tumor,,20,65,2,1,0.4019921123981476,HMGN2 | HMGB2,HMGN2,HMGB2,
Triple_negative_BRCA1_tumor,,20,66,2,1,0.3959322869777679,KCTD7 | VAMP1,KCTD7,VAMP1,
Triple_negative_BRCA1_tumor,,20,67,2,1,0.3950517475605011,MTRNR2L8 | MTRNR2L12,MTRNR2L8,MTRNR2L12,
Triple_negative_BRCA1_tumor,,20,68,2,1,0.3915990889072418,ZNF101 | ZNF75D,ZNF101,ZNF75D,
Triple_negative_BRCA1_tumor,,20,69,2,1,0.3873884677886963,MPPE1 | GALNT2,MPPE1,GALNT2,
Triple_negative_BRCA1_tumor,,20,70,2,1,0.3862559795379638,KIF13B | PGGHG,KIF13B,PGGHG,
Triple_negative_BRCA1_tumor,,20,71,2,1,0.3787805438041687,PSD4 | RUNX3,PSD4,RUNX3,
Triple_negative_BRCA1_tumor,,20,72,2,1,0.3785106837749481,BCOR | ZNF266,BCOR,ZNF266,
Triple_negative_BRCA1_tumor,,20,73,2,1,0.3771287500858307,ZNF324 | UBXN2A,ZNF324,UBXN2A,
Triple_negative_BRCA1_tumor,,20,74,2,1,0.3702095448970794,IFITM3 | ANKH,IFITM3,ANKH,
Triple_negative_BRCA1_tumor,,20,75,2,1,0.370045393705368,IFNGR1 | MAFB,IFNGR1,MAFB,
Triple_negative_BRCA1_tumor,,20,76,2,1,0.3651697933673858,ADARB1 | TTC39B,ADARB1,TTC39B,
Triple_negative_BRCA1_tumor,,20,77,2,1,0.365158349275589,ITGB1 | LUZP1,ITGB1,LUZP1,
Triple_negative_BRCA1_tumor,,20,78,2,1,0.3626398742198944,LGMN | HEXB,LGMN,HEXB,
Triple_negative_BRCA1_tumor,,20,79,2,1,0.3607136905193329,TRAF6 | CLEC16A,TRAF6,CLEC16A,
Triple_negative_BRCA1_tumor,,20,80,2,1,0.3591992855072021,MAST4 | ECE1,MAST4,ECE1,
Triple_negative_BRCA1_tumor,,20,81,2,1,0.358688086271286,AC008124.1 | SLC35E3,AC008124.1,SLC35E3,
Triple_negative_BRCA1_tumor,,20,82,2,1,0.3562122583389282,MYH9 | FLNA,MYH9,FLNA,
Triple_negative_BRCA1_tumor,,20,83,2,1,0.3555426001548767,CLEC2D | SYTL3,CLEC2D,SYTL3,
Triple_negative_BRCA1_tumor,,20,84,2,1,0.3554635941982269,TESK1 | RHBDF2,TESK1,RHBDF2,
Triple_negative_BRCA1_tumor,,20,85,2,1,0.3531532287597656,ANKRA2 | BTN2A1,ANKRA2,BTN2A1,
Triple_negative_BRCA1_tumor,,20,86,2,1,0.3526034951210022,GLUL | CXCL16,GLUL,CXCL16,
Triple_negative_BRCA1_tumor,,20,87,2,1,0.3520037531852722,P4HTM | IFT57,P4HTM,IFT57,
Triple_negative_BRCA1_tumor,,20,88,2,1,0.3513160049915313,ICA1 | TIGD1,ICA1,TIGD1,
Triple_negative_BRCA1_tumor,,20,89,2,1,0.3512533605098724,PCMTD2 | AUTS2,PCMTD2,AUTS2,
Triple_negative_BRCA1_tumor,,20,90,2,1,0.3510312736034393,MMAA | ZBTB26,MMAA,ZBTB26,
Triple_negative_BRCA1_tumor,,20,91,2,1,0.349863052368164,IFT80 | ZFP30,IFT80,ZFP30,
Triple_negative_BRCA1_tumor,,20,92,2,1,0.3468739688396454,RNF111 | CHMP7,RNF111,CHMP7,
Triple_negative_BRCA1_tumor,,20,93,2,1,0.3466368913650512,CCDC191 | AC017083.1,CCDC191,AC017083.1,
Triple_negative_BRCA1_tumor,,20,94,2,1,0.3418337702751159,TCEANC | AC245452.1,TCEANC,AC245452.1,
Triple_negative_BRCA1_tumor,,20,95,2,1,0.3369223475456238,ARHGEF1 | STAM,ARHGEF1,STAM,
Triple_negative_BRCA1_tumor,,20,96,2,1,0.3359575867652893,MPHOSPH9 | ATP6V0A2,MPHOSPH9,ATP6V0A2,
Triple_negative_BRCA1_tumor,,20,97,2,1,0.3351793885231018,CD14 | GRK3,CD14,GRK3,
Triple_negative_BRCA1_tumor,,20,98,2,1,0.3344161510467529,RBM27 | UBQLN2,RBM27,UBQLN2,
Triple_negative_BRCA1_tumor,,20,99,2,1,0.3292567431926727,TTC5 | TRMT13,TTC5,TRMT13,
Triple_negative_BRCA1_tumor,,20,100,2,1,0.3279108703136444,DCAF15 | RAB3IP,DCAF15,RAB3IP,
Triple_negative_BRCA1_tumor,,20,101,2,1,0.32733353972435,CXXC5 | CDKN1A,CXXC5,CDKN1A,
Triple_negative_BRCA1_tumor,,20,102,2,1,0.326715350151062,CD302 | CST3,CD302,CST3,
Triple_negative_BRCA1_tumor,,20,103,2,1,0.3266749978065491,MCL1 | KLF6,MCL1,KLF6,
Triple_negative_BRCA1_tumor,,20,104,2,1,0.3264376521110534,PPM1M | TRERF1,PPM1M,TRERF1,
Triple_negative_BRCA1_tumor,,20,105,2,1,0.3264329433441162,TAF5 | IKZF4,TAF5,IKZF4,
Triple_negative_BRCA1_tumor,,20,106,2,1,0.324080616235733,CHFR | VPS13C,CHFR,VPS13C,
Triple_negative_BRCA1_tumor,,20,107,2,1,0.3239028751850128,PHTF1 | TRAPPC6B,PHTF1,TRAPPC6B,
Triple_negative_BRCA1_tumor,,20,108,2,1,0.3225075900554657,RAP2C | CCDC84,RAP2C,CCDC84,
Triple_negative_BRCA1_tumor,,20,109,2,1,0.3222127854824066,TMSB4X | S100A4,TMSB4X,S100A4,
Triple_negative_BRCA1_tumor,,20,110,2,1,0.3214453756809234,MR1 | NDEL1,MR1,NDEL1,
Triple_negative_BRCA1_tumor,,20,111,2,1,0.3200127184391022,TNFAIP8 | PARP4,TNFAIP8,PARP4,
