condition,source_conditions,selected_power,community_id,n_nodes,n_internal_edges,mean_internal_edge_weight,top_hub_genes,top_hub_1,top_hub_2,top_hub_3
Triple_negative_BRCA1_tumor,,20,112,2,1,0.3168891966342926,PTPRJ | TAOK3,PTPRJ,TAOK3,
Triple_negative_BRCA1_tumor,,20,113,2,1,0.3167519867420196,MZF1-AS1 | VPS11,MZF1-AS1,VPS11,
Triple_negative_BRCA1_tumor,,20,114,2,1,0.316500723361969,CHMP6 | YPEL3,CHMP6,YPEL3,
Triple_negative_BRCA1_tumor,,20,115,2,1,0.315762996673584,MNAT1 | TRMT10C,MNAT1,TRMT10C,
Triple_negative_BRCA1_tumor,,20,116,2,1,0.3148709833621979,ERP27 | ZSCAN16,ERP27,ZSCAN16,
Triple_negative_BRCA1_tumor,,20,117,2,1,0.3132783472537994,CDK5RAP1 | LNX2,CDK5RAP1,LNX2,
Triple_negative_BRCA1_tumor,,20,118,2,1,0.3121655285358429,HES4 | TOB2,HES4,TOB2,
Triple_negative_BRCA1_tumor,,20,119,2,1,0.3119823634624481,SOD2 | LGALS3BP,SOD2,LGALS3BP,
Triple_negative_BRCA1_tumor,,20,120,2,1,0.311953991651535,WARS | SIK3,WARS,SIK3,
Triple_negative_tumor,,20,1,154,437,0.40990315340203604,MKLN1 | KIDINS220 | ELF2,MKLN1,KIDINS220,ELF2
Triple_negative_tumor,,20,2,91,519,0.42199150807365976,C15orf40 | CCDC174 | RPRD2,C15orf40,CCDC174,RPRD2
Triple_negative_tumor,,20,3,66,138,0.4034315842217293,BSDC1 | TLK1 | DNAJB14,BSDC1,TLK1,DNAJB14
Triple_negative_tumor,,20,4,51,101,0.4346700301854917,CALD1 | CNN3 | BGN,CALD1,CNN3,BGN
Triple_negative_tumor,,20,5,34,101,0.4603262124675335,SAA1 | SERPINB5 | SFN,SAA1,SERPINB5,SFN
Triple_negative_tumor,,20,6,34,48,0.41493305812279385,RAI14 | LAMA4 | DPYSL3,RAI14,LAMA4,DPYSL3
Triple_negative_tumor,,20,7,31,113,0.4348226988737562,PACS1 | AKAP10 | WHAMM,PACS1,AKAP10,WHAMM
Triple_negative_tumor,,20,8,28,76,0.4195929134362622,CNOT3 | ZNF160 | POM121,CNOT3,ZNF160,POM121
Triple_negative_tumor,,20,9,26,63,0.46113429750714985,GTSE1 | TOP2A | CEP55,GTSE1,TOP2A,CEP55
Triple_negative_tumor,,20,10,24,34,0.42525217988911795,DIP2A | AQR | HERC1,DIP2A,AQR,HERC1
Triple_negative_tumor,,20,11,22,67,0.4320691272393981,COG4 | PPP2R5A | ZFYVE27,COG4,PPP2R5A,ZFYVE27
Triple_negative_tumor,,20,12,21,26,0.4458383642710172,PTPRC | FERMT3 | CD48,PTPRC,FERMT3,CD48
Triple_negative_tumor,,20,13,19,49,0.41819744633168593,PLXNA3 | ZNF335 | ZBTB24,PLXNA3,ZNF335,ZBTB24
Triple_negative_tumor,,20,14,18,28,0.415626945240157,ZNF562 | TUT7 | CDKN2AIP,ZNF562,TUT7,CDKN2AIP
Triple_negative_tumor,,20,15,17,28,0.43064767867326736,MICU2 | CABIN1 | RRP8,MICU2,CABIN1,RRP8
Triple_negative_tumor,,20,16,16,31,0.4288981710710833,RICTOR | PXK | PPWD1,RICTOR,PXK,PPWD1
Triple_negative_tumor,,20,17,16,47,0.44449820353629743,CYP20A1 | MBD5 | CENPT,CYP20A1,MBD5,CENPT
Triple_negative_tumor,,20,18,15,17,0.4163962812984691,FBLN1 | BICC1 | CDH11,FBLN1,BICC1,CDH11
Triple_negative_tumor,,20,19,15,25,0.438934029340744,SIN3A | NUDT19 | NAA30,SIN3A,NUDT19,NAA30
Triple_negative_tumor,,20,20,14,14,0.39731551919664654,DHX38 | GFM1 | SMARCA2,DHX38,GFM1,SMARCA2
Triple_negative_tumor,,20,21,13,13,0.38314385597522443,TRIM56 | ADD1 | MAST4,TRIM56,ADD1,MAST4
Triple_negative_tumor,,20,22,13,17,0.45429593675276814,MPEG1 | LILRB4 | MNDA,MPEG1,LILRB4,MNDA
Triple_negative_tumor,,20,23,13,18,0.4166199349694782,MS4A4A | C1QC | LYZ,MS4A4A,C1QC,LYZ
Triple_negative_tumor,,20,24,12,28,0.4548266593899046,NIN | CCNT1 | STIM1,NIN,CCNT1,STIM1
Triple_negative_tumor,,20,25,12,22,0.4397168890996413,ANKRD49 | SPRTN | CDC40,ANKRD49,SPRTN,CDC40
Triple_negative_tumor,,20,26,12,17,0.40793907291748943,PCID2 | ACYP1 | MCM3,PCID2,ACYP1,MCM3
Triple_negative_tumor,,20,27,12,17,0.40803267324672027,MAU2 | CRTC3 | POLR2B,MAU2,CRTC3,POLR2B
Triple_negative_tumor,,20,28,11,20,0.47279355525970457,CDC20 | AURKB | CDKN3,CDC20,AURKB,CDKN3
Triple_negative_tumor,,20,29,11,13,0.4073859521975884,DNAJC9 | PDCD11 | SYNC,DNAJC9,PDCD11,SYNC
Triple_negative_tumor,,20,30,11,20,0.43827420473098755,MED11 | SLC25A22 | ANKRD52,MED11,SLC25A22,ANKRD52
Triple_negative_tumor,,20,31,10,16,0.40595902502536774,LMBR1L | PRH1 | CEP290,LMBR1L,PRH1,CEP290
Triple_negative_tumor,,20,32,9,11,0.3944386866959659,CCNK | RNF4 | SPG11,CCNK,RNF4,SPG11
Triple_negative_tumor,,20,33,9,9,0.39184942179256016,CENPC | UBR2 | TVP23B,CENPC,UBR2,TVP23B
Triple_negative_tumor,,20,34,9,12,0.4208930532137553,KANSL3 | MGA | FLYWCH1,KANSL3,MGA,FLYWCH1
Triple_negative_tumor,,20,35,8,9,0.4336969786220127,PCNX2 | HIVEP3 | SGF29,PCNX2,HIVEP3,SGF29
Triple_negative_tumor,,20,36,8,9,0.4224538803100586,LIPT1 | UBE4B | HINFP,LIPT1,UBE4B,HINFP
Triple_negative_tumor,,20,37,7,16,0.6014113370329142,MT-ATP6 | MT-ND4 | MT-ND2,MT-ATP6,MT-ND4,MT-ND2
Triple_negative_tumor,,20,38,7,10,0.42526696920394896,HLA-DPA1 | HLA-DRA | CD74,HLA-DPA1,HLA-DRA,CD74
Triple_negative_tumor,,20,39,6,5,0.43986027836799624,PAG1 | ADCY7 | AC008105.3,PAG1,ADCY7,AC008105.3
Triple_negative_tumor,,20,40,6,9,0.48753445678287083,MAPK9 | BNIP1 | TOP3A,MAPK9,BNIP1,TOP3A
Triple_negative_tumor,,20,41,6,6,0.4750955402851105,DDI2 | CAMTA2 | PITPNC1,DDI2,CAMTA2,PITPNC1
Triple_negative_tumor,,20,42,6,6,0.41980301837126416,FLVCR1 | C22orf46 | ATP9B,FLVCR1,C22orf46,ATP9B
Triple_negative_tumor,,20,43,6,7,0.3910775525229318,HPS3 | OMA1 | SATB1,HPS3,OMA1,SATB1
Triple_negative_tumor,,20,44,6,5,0.41432271599769593,TAGAP | NCF1 | TMC8,TAGAP,NCF1,TMC8
Triple_negative_tumor,,20,45,5,4,0.4771624505519867,PODXL | TM4SF18 | STC1,PODXL,TM4SF18,STC1
Triple_negative_tumor,,20,46,5,4,0.3781050890684127,SLFN5 | NCOA1 | CEMIP2,SLFN5,NCOA1,CEMIP2
Triple_negative_tumor,,20,47,5,5,0.38605442047119143,ZNF330 | TRAPPC2B | CETN3,ZNF330,TRAPPC2B,CETN3
Triple_negative_tumor,,20,48,5,4,0.3938015103340149,SNX19 | CPD | CPT1A,SNX19,CPD,CPT1A
Triple_negative_tumor,,20,49,4,6,0.5656911234060923,NPAT | EED | KAT6B,NPAT,EED,KAT6B
Triple_negative_tumor,,20,50,4,3,0.450489600499471,SRGN | HCLS1 | LAPTM5,SRGN,HCLS1,LAPTM5
Triple_negative_tumor,,20,51,4,4,0.40062306076288223,TAOK1 | MED13 | SUSD6,TAOK1,MED13,SUSD6
Triple_negative_tumor,,20,52,4,4,0.39972399175167084,SP110 | OAS1 | IFI35,SP110,OAS1,IFI35
Triple_negative_tumor,,20,53,4,3,0.4771740933259328,CTNNB1 | FGD5-AS1 | BEX3,CTNNB1,FGD5-AS1,BEX3
Triple_negative_tumor,,20,54,4,3,0.4326428274313609,EFEMP2 | PDGFA | MRC2,EFEMP2,PDGFA,MRC2
Triple_negative_tumor,,20,55,4,4,0.4266442805528641,EXOG | POC5 | MTRF1,EXOG,POC5,MTRF1
Triple_negative_tumor,,20,56,4,3,0.3613755901654561,AC106707.1 | KIAA1468 | PRIM1,AC106707.1,KIAA1468,PRIM1
Triple_negative_tumor,,20,57,4,3,0.40002208948135376,HHLA3 | GTF3C1 | ZNF397,HHLA3,GTF3C1,ZNF397
Triple_negative_tumor,,20,58,4,3,0.40872161587079364,C1S | PALLD | SNAI2,C1S,PALLD,SNAI2
Triple_negative_tumor,,20,59,4,3,0.35730500022570294,HERC4 | VPS53 | WDR59,HERC4,VPS53,WDR59
Triple_negative_tumor,,20,60,3,2,0.600834310054779,TUBGCP5 | WDR27 | RNF219,TUBGCP5,WDR27,RNF219
Triple_negative_tumor,,20,61,3,2,0.5947961807250977,COL1A2 | PCOLCE | DCN,COL1A2,PCOLCE,DCN
Triple_negative_tumor,,20,62,3,3,0.4922616978486379,UTRN | CDK17 | PPP1R9B,UTRN,CDK17,PPP1R9B
Triple_negative_tumor,,20,63,3,2,0.4789954274892807,SDC4 | ATP1B1 | MT1X,SDC4,ATP1B1,MT1X
Triple_negative_tumor,,20,64,3,2,0.476113885641098,LST1 | TYROBP | C1orf162,LST1,TYROBP,C1orf162
Triple_negative_tumor,,20,65,3,2,0.4436376690864563,GAS1 | FST | CARMN,GAS1,FST,CARMN
Triple_negative_tumor,,20,66,3,3,0.4756222565968831,IKBKE | ABCB10 | GLMN,IKBKE,ABCB10,GLMN
Triple_negative_tumor,,20,67,3,2,0.41637432575225825,MMP14 | TIMP2 | ACTN1,MMP14,TIMP2,ACTN1
Triple_negative_tumor,,20,68,3,2,0.4133947789669037,NFIL3 | RRP12 | AC023590.1,NFIL3,RRP12,AC023590.1
Triple_negative_tumor,,20,69,3,3,0.4088493486245473,UGCG | ITPRIPL2 | TIMP1,UGCG,ITPRIPL2,TIMP1
Triple_negative_tumor,,20,70,3,2,0.4168081134557724,UBE2S | HMGB2 | ANP32E,UBE2S,HMGB2,ANP32E
Triple_negative_tumor,,20,71,3,2,0.44849802553653717,NPDC1 | ARHGEF12 | GOLGA8A,NPDC1,ARHGEF12,GOLGA8A
Triple_negative_tumor,,20,72,3,2,0.419395312666893,TBC1D13 | NLK | LYSMD3,TBC1D13,NLK,LYSMD3
Triple_negative_tumor,,20,73,3,2,0.39682880043983454,HSP90AA1 | HSPH1 | DNAJB1,HSP90AA1,HSPH1,DNAJB1
Triple_negative_tumor,,20,74,3,2,0.395369291305542,SOD2 | MAFB | IER3,SOD2,MAFB,IER3
Triple_negative_tumor,,20,75,3,2,0.38484469056129456,NUP155 | BIVM | AC093323.1,NUP155,BIVM,AC093323.1
Triple_negative_tumor,,20,76,3,2,0.47907914221286774,EP400 | RBM15 | SLC35E2B,EP400,RBM15,SLC35E2B
Triple_negative_tumor,,20,77,3,2,0.41954556107521057,PPP6R1 | C16orf87 | ZBTB11,PPP6R1,C16orf87,ZBTB11
Triple_negative_tumor,,20,78,3,2,0.380323588848114,HARS2 | ZNF282 | ULK3,HARS2,ZNF282,ULK3
Triple_negative_tumor,,20,79,3,2,0.3700175136327743,MALT1 | TATDN2 | CELF2,MALT1,TATDN2,CELF2
Triple_negative_tumor,,20,80,3,2,0.4094081073999405,SPHK2 | BBS4 | TTPAL,SPHK2,BBS4,TTPAL
Triple_negative_tumor,,20,81,3,2,0.3693890273571014,HAPLN3 | S100A6 | CSTF2T,HAPLN3,S100A6,CSTF2T
Triple_negative_tumor,,20,82,3,2,0.41805599629879,ADAMTS4 | C1QTNF6 | OLFML2A,ADAMTS4,C1QTNF6,OLFML2A
Triple_negative_tumor,,20,83,3,3,0.3799129327138265,DYRK1B | RPUSD4 | ZNF43,DYRK1B,RPUSD4,ZNF43
Triple_negative_tumor,,20,84,3,2,0.370374858379364,UTP15 | EID3 | TRIM23,UTP15,EID3,TRIM23
Triple_negative_tumor,,20,85,3,2,0.41175442934036255,MSMO1 | MVD | NFATC3,MSMO1,MVD,NFATC3
Triple_negative_tumor,,20,86,3,2,0.44418585300445557,MRPL49 | ITGB3BP | TWISTNB,MRPL49,ITGB3BP,TWISTNB
Triple_negative_tumor,,20,87,3,2,0.3861015886068344,ARAP1 | MAF | SLC39A8,ARAP1,MAF,SLC39A8
Triple_negative_tumor,,20,88,3,2,0.452580988407135,ATP6V0A2 | NLRC5 | SND1-IT1,ATP6V0A2,NLRC5,SND1-IT1
Triple_negative_tumor,,20,89,3,2,0.44006316363811493,AC060780.1 | ARRDC1-AS1 | ASB1,AC060780.1,ARRDC1-AS1,ASB1
Triple_negative_tumor,,20,90,3,2,0.36636054515838623,ARHGAP30 | GNA15 | RUNX3,ARHGAP30,GNA15,RUNX3
Triple_negative_tumor,,20,91,3,2,0.3613739162683487,CTSK | OLFML2B | SERPINF1,CTSK,OLFML2B,SERPINF1
Triple_negative_tumor,,20,92,3,2,0.3787998855113983,CD24 | KRT19 | MAL2,CD24,KRT19,MAL2
Triple_negative_tumor,,20,93,3,2,0.375390887260437,SEMA4D | BATF | TACC3,SEMA4D,BATF,TACC3
Triple_negative_tumor,,20,94,2,1,0.6416459679603577,S100A9 | S100A8,S100A9,S100A8,
Triple_negative_tumor,,20,95,2,1,0.6165004968643188,GGACT | SLC25A53,GGACT,SLC25A53,
Triple_negative_tumor,,20,96,2,1,0.5973621606826782,COL6A2 | SPARC,COL6A2,SPARC,
Triple_negative_tumor,,20,97,2,1,0.5557640194892883,AKNA | STK17B,AKNA,STK17B,
Triple_negative_tumor,,20,98,2,1,0.5494579672813416,OXCT1 | PLEKHF1,OXCT1,PLEKHF1,
Triple_negative_tumor,,20,99,2,1,0.5484440922737122,TBC1D2B | ZNF529,TBC1D2B,ZNF529,
Triple_negative_tumor,,20,100,2,1,0.5454306602478027,DDX60 | DZIP3,DDX60,DZIP3,
Triple_negative_tumor,,20,101,2,1,0.5175912380218506,KRT86 | BCL11B,KRT86,BCL11B,
Triple_negative_tumor,,20,102,2,1,0.5074996948242188,HSPA1A | HSPA1B,HSPA1A,HSPA1B,
Triple_negative_tumor,,20,103,2,1,0.496343731880188,MID1IP1 | TOB1,MID1IP1,TOB1,
Triple_negative_tumor,,20,104,2,1,0.4920186698436737,KLHL28 | SETD4,KLHL28,SETD4,
Triple_negative_tumor,,20,105,2,1,0.4918667674064636,SULF1 | RARRES2,SULF1,RARRES2,
Triple_negative_tumor,,20,106,2,1,0.4885759651660919,TMEM80 | MAP4K2,TMEM80,MAP4K2,
Triple_negative_tumor,,20,107,2,1,0.4840560853481293,ZFP36L2 | JUNB,ZFP36L2,JUNB,
Triple_negative_tumor,,20,108,2,1,0.4821646213531494,MMS22L | TRIM32,MMS22L,TRIM32,
Triple_negative_tumor,,20,109,2,1,0.4681731462478637,APH1B | DENND4B,APH1B,DENND4B,
Triple_negative_tumor,,20,110,2,1,0.4678422510623932,IGHG3 | IGLC2,IGHG3,IGLC2,
Triple_negative_tumor,,20,111,2,1,0.464181125164032,HIST3H2A | LPAR2,HIST3H2A,LPAR2,
Triple_negative_tumor,,20,112,2,1,0.462281584739685,ACP5 | RASGEF1B,ACP5,RASGEF1B,
Triple_negative_tumor,,20,113,2,1,0.460097998380661,GK | SNX10,GK,SNX10,
Triple_negative_tumor,,20,114,2,1,0.4591233730316162,ACSF3 | HIST2H2AC,ACSF3,HIST2H2AC,
Triple_negative_tumor,,20,115,2,1,0.4588548839092254,CST6 | SERPINA1,CST6,SERPINA1,
Triple_negative_tumor,,20,116,2,1,0.4574428200721741,DDX59 | DDX39B,DDX59,DDX39B,
Triple_negative_tumor,,20,117,2,1,0.4369124174118042,GRN | PSAP,GRN,PSAP,
Triple_negative_tumor,,20,118,2,1,0.4325273633003235,DGKA | NPIPB5,DGKA,NPIPB5,
Triple_negative_tumor,,20,119,2,1,0.4308684468269348,TRIM35 | MEMO1,TRIM35,MEMO1,
Triple_negative_tumor,,20,120,2,1,0.4301348328590393,LRRC75A | SERAC1,LRRC75A,SERAC1,
Triple_negative_tumor,,20,121,2,1,0.4254554212093353,FOXN3 | OSBPL8,FOXN3,OSBPL8,
Triple_negative_tumor,,20,122,2,1,0.4253784120082855,REPS1 | METTL4,REPS1,METTL4,
Triple_negative_tumor,,20,123,2,1,0.425281822681427,ARL4A | EHD4,ARL4A,EHD4,
Triple_negative_tumor,,20,124,2,1,0.4241169095039367,ZNF573 | ZNF213-AS1,ZNF573,ZNF213-AS1,
Triple_negative_tumor,,20,125,2,1,0.4223112165927887,RLN2 | NPW,RLN2,NPW,
Triple_negative_tumor,,20,126,2,1,0.4214828312397003,INPP5E | FBXO31,INPP5E,FBXO31,
Triple_negative_tumor,,20,127,2,1,0.4214544892311096,GXYLT1 | CCDC66,GXYLT1,CCDC66,
Triple_negative_tumor,,20,128,2,1,0.4205224812030792,CPNE8 | GBE1,CPNE8,GBE1,
Triple_negative_tumor,,20,129,2,1,0.4199530482292175,VCPKMT | ETV3,VCPKMT,ETV3,
Triple_negative_tumor,,20,130,2,1,0.4104217886924743,HERC3 | NFE2L3,HERC3,NFE2L3,
Triple_negative_tumor,,20,131,2,1,0.4075437784194946,MIR762HG | STAM-AS1,MIR762HG,STAM-AS1,
Triple_negative_tumor,,20,132,2,1,0.4054766297340393,DAPP1 | NUP210,DAPP1,NUP210,
Triple_negative_tumor,,20,133,2,1,0.4036411643028259,HEG1 | TMEM204,HEG1,TMEM204,
Triple_negative_tumor,,20,134,2,1,0.3977475762367248,PTK2B | LPXN,PTK2B,LPXN,
Triple_negative_tumor,,20,135,2,1,0.3956108093261719,OGA | KMT2A,OGA,KMT2A,
Triple_negative_tumor,,20,136,2,1,0.3943631649017334,USP38 | ZBTB17,USP38,ZBTB17,
Triple_negative_tumor,,20,137,2,1,0.3936968445777893,CPEB3 | BANP,CPEB3,BANP,
Triple_negative_tumor,,20,138,2,1,0.3933250308036804,MYLK | TPM2,MYLK,TPM2,
Triple_negative_tumor,,20,139,2,1,0.3901467025279999,GALNT1 | GOLIM4,GALNT1,GOLIM4,
Triple_negative_tumor,,20,140,2,1,0.3885323405265808,CEP19 | RANBP10,CEP19,RANBP10,
Triple_negative_tumor,,20,141,2,1,0.3884022235870361,AC006449.6 | ZNF124,AC006449.6,ZNF124,
Triple_negative_tumor,,20,142,2,1,0.3883976340293884,PREX1 | ACSL5,PREX1,ACSL5,
Triple_negative_tumor,,20,143,2,1,0.3881833553314209,ADGRE5 | PTGER4,ADGRE5,PTGER4,
Triple_negative_tumor,,20,144,2,1,0.3865892887115478,HIST1H2BD | HIST1H2BC,HIST1H2BD,HIST1H2BC,
Triple_negative_tumor,,20,145,2,1,0.3854371011257171,RIC3 | SYTL1,RIC3,SYTL1,
Triple_negative_tumor,,20,146,2,1,0.3831281363964081,ANKRD44 | MICAL1,ANKRD44,MICAL1,
Triple_negative_tumor,,20,147,2,1,0.381904274225235,KCNMA1 | TLR2,KCNMA1,TLR2,
Triple_negative_tumor,,20,148,2,1,0.3818524479866028,CD200 | PLPP1,CD200,PLPP1,
Triple_negative_tumor,,20,149,2,1,0.3805596232414245,KLF12 | ZNF507,KLF12,ZNF507,
Triple_negative_tumor,,20,150,2,1,0.3788502216339111,PIEZO1 | GRPEL2,PIEZO1,GRPEL2,
Triple_negative_tumor,,20,151,2,1,0.377329409122467,SARNP | AL355816.2,SARNP,AL355816.2,
Triple_negative_tumor,,20,152,2,1,0.3746428191661834,ARHGAP27 | ZNF611,ARHGAP27,ZNF611,
Triple_negative_tumor,,20,153,2,1,0.3700358867645263,ODF2L | CREBZF,ODF2L,CREBZF,
Triple_negative_tumor,,20,154,2,1,0.3689687550067901,MDM2 | THAP3,MDM2,THAP3,
Triple_negative_tumor,,20,155,2,1,0.3667754530906677,SH3BP5L | SRFBP1,SH3BP5L,SRFBP1,
Triple_negative_tumor,,20,156,2,1,0.366616427898407,NVL | BRD8,NVL,BRD8,
Triple_negative_tumor,,20,157,2,1,0.3658809661865234,GMFG | SERPINB9,GMFG,SERPINB9,
Triple_negative_tumor,,20,158,2,1,0.3651365935802459,ANKRD13C | NCBP1,ANKRD13C,NCBP1,
Triple_negative_tumor,,20,159,2,1,0.3647010624408722,CD14 | CXCL3,CD14,CXCL3,
Triple_negative_tumor,,20,160,2,1,0.362360268831253,EGR1 | ATF3,EGR1,ATF3,
Triple_negative_tumor,,20,161,2,1,0.3619698584079742,ARL6IP1 | KPNA2,ARL6IP1,KPNA2,
Triple_negative_tumor,,20,162,2,1,0.361470103263855,KLHL9 | SLC25A24,KLHL9,SLC25A24,
Triple_negative_tumor,,20,163,2,1,0.3606390357017517,RBMS1 | BCAP29,RBMS1,BCAP29,
Triple_negative_tumor,,20,164,2,1,0.3606100976467132,CEBPZOS | CASC3,CEBPZOS,CASC3,
Triple_negative_tumor,,20,165,2,1,0.3598996102809906,LAMB1 | CFH,LAMB1,CFH,
Triple_negative_tumor,,20,166,2,1,0.3595748841762543,MPHOSPH9 | SETD2,MPHOSPH9,SETD2,
Triple_negative_tumor,,20,167,2,1,0.3557001948356628,TRAF3IP3 | BIN2,TRAF3IP3,BIN2,
Triple_negative_tumor,,20,168,2,1,0.355415403842926,IGHG1 | IGKC,IGHG1,IGKC,
Triple_negative_tumor,,20,169,2,1,0.3546452224254608,LRP5L | PRR7,LRP5L,PRR7,
Triple_negative_tumor,,20,170,2,1,0.3535920977592468,TMEM176B | TMEM176A,TMEM176B,TMEM176A,
Triple_negative_tumor,,20,171,2,1,0.3495601117610931,POLE | VPS33B,POLE,VPS33B,
Triple_negative_tumor,,20,172,2,1,0.3494235575199127,ID3 | TMEM173,ID3,TMEM173,
Triple_negative_tumor,,20,173,2,1,0.3492740988731384,TCF7 | ZC3H12A,TCF7,ZC3H12A,
Triple_negative_tumor,,20,174,2,1,0.3477413058280945,ZDHHC13 | PIK3R3,ZDHHC13,PIK3R3,
Triple_negative_tumor,,20,175,2,1,0.3468833565711975,ACSL4 | CALHM2,ACSL4,CALHM2,
Triple_negative_tumor,,20,176,2,1,0.3464380204677582,SUN2 | DIAPH1,SUN2,DIAPH1,
Triple_negative_tumor,,20,177,2,1,0.3458412885665893,ISG20L2 | BAZ1B,ISG20L2,BAZ1B,
Triple_negative_tumor,,20,178,2,1,0.3445038199424743,DEDD2 | DUSP2,DEDD2,DUSP2,
Triple_negative_tumor,,20,179,2,1,0.3440341651439667,CIDEB | LINC00909,CIDEB,LINC00909,
Triple_negative_tumor,,20,180,2,1,0.3435242772102356,CBLB | FYN,CBLB,FYN,
Triple_negative_tumor,,20,181,2,1,0.34348064661026,SWSAP1 | ZNF121,SWSAP1,ZNF121,
Triple_negative_tumor,,20,182,2,1,0.3431244790554046,TGIF2 | CLK3,TGIF2,CLK3,
Triple_negative_tumor,,20,183,2,1,0.3427527248859405,MFGE8 | ID4,MFGE8,ID4,
